TreeID,species,northing,easting,latitude,longitude,SPlocation,remarks
2133,quercus.robur,169360,494046,51.4155,-0.649025,Cheapside field,"NA"
2134,quercus.robur,169348,494041,51.4154,-0.649094,Cheapside field,"NA"
2135,quercus.robur,169347,494044,51.4154,-0.64906,Cheapside field,"NA"
2136,quercus.robur,169352,494046,51.4154,-0.649025,Cheapside field,"NA"
2137,quercus.robur,169352,494044,51.4154,-0.649051,Cheapside field,"NA"
2138,quercus.robur,169357,494052,51.4154,-0.64893,Cheapside field,"NA"
2139,quercus.robur,169349,494051,51.4154,-0.648945,Cheapside field,"NA"
2140,quercus.robur,169366,494055,51.4155,-0.64889,Cheapside field,"NA"
2141,quercus.robur,169353,494056,51.4154,-0.648875,Cheapside field,"NA"
2142,quercus.robur,169356,494057,51.4154,-0.648864,Cheapside field,"NA"
2143,quercus.robur,169345,494057,51.4153,-0.648872,Cheapside field,"NA"
2144,quercus.robur,169339,494054,51.4153,-0.648914,Cheapside field,"NA"
2145,quercus.robur,169336,494058,51.4152,-0.648861,Cheapside field,"NA"
2146,quercus.robur,169343,494057,51.4153,-0.648873,Cheapside field,"NA"
2147,quercus.robur,169041,494058,51.4126,-0.648939,Gunnes's thicket,"NA"
2148,quercus.robur,169014,494063,51.4124,-0.648862,Gunnes's thicket,"NA"
2149,quercus.robur,169053,494098,51.4127,-0.648349,Gunnes's thicket,"NA"
2150,quercus.robur,169000,494090,51.4122,-0.648482,Gunnes's thicket,"NA"
2151,quercus.robur,169001,494089,51.4122,-0.648495,Gunnes's thicket,"NA"
2152,quercus.robur,168975,494160,51.412,-0.647483,Nash's copse,"NA"
2153,quercus.robur,169016,494153,51.4124,-0.647569,Gunnes's thicket,"NA"
2154,quercus.robur,169263,494207,51.4146,-0.646729,Nash's copse,"NA"
2155,quercus.robur,169267,494211,51.4146,-0.646673,Nash's copse,"NA"
2156,quercus.robur,169302,494234,51.4149,-0.646335,Cheapside field,"NA"
2157,quercus.robur,169305,494226,51.4149,-0.646446,Cheapside field,"NA"
2158,quercus.robur,169317,494226,51.4151,-0.646446,Cheapside field,"NA"
2159,quercus.robur,169315,494221,51.415,-0.646515,Cheapside field,"NA"
2160,quercus.robur,169314,494219,51.415,-0.646549,Cheapside field,"NA"
2161,quercus.robur,169325,494224,51.4151,-0.646473,Cheapside field,"NA"
2162,quercus.robur,169311,494225,51.415,-0.646467,Cheapside field,"NA"
2163,quercus.robur,169324,494233,51.4151,-0.646342,Cheapside field,"NA"
2164,quercus.robur,169325,494229,51.4151,-0.646393,Cheapside field,"NA"
2165,quercus.robur,169332,494253,51.4152,-0.646052,Cheapside field,"veteran"
2166,quercus.robur,169347,494262,51.4153,-0.645919,Cheapside field,"NA"
2167,quercus.robur,169343,494263,51.4153,-0.645909,Cheapside field,"NA"
2168,quercus.robur,169346,494266,51.4153,-0.645868,Cheapside field,"NA"
2169,quercus.robur,169343,494265,51.4153,-0.64588,Cheapside field,"NA"
2170,quercus.robur,169340,494265,51.4153,-0.645878,Cheapside field,"NA"
2171,quercus.robur,169339,494274,51.4152,-0.645749,Cheapside field,"NA"
2172,quercus.robur,169352,494271,51.4154,-0.645782,Cheapside field,"NA"
2173,quercus.robur,169349,494267,51.4153,-0.645853,Cheapside field,"NA"
2174,quercus.robur,169352,494269,51.4154,-0.645823,Cheapside field,"NA"
2175,quercus.robur,169350,494273,51.4153,-0.645756,Cheapside field,"NA"
2176,quercus.robur,169357,494275,51.4154,-0.645733,Cheapside field,"NA"
2177,quercus.robur,169354,494283,51.4154,-0.645622,Cheapside field,"NA"
2178,quercus.robur,169358,494281,51.4154,-0.645644,Cheapside field,"NA"
2179,quercus.robur,169364,494275,51.4155,-0.645725,Cheapside field,"NA"
2180,quercus.robur,169363,494279,51.4155,-0.645675,Cheapside field,"NA"
2181,quercus.robur,169362,494276,51.4154,-0.645715,Cheapside field,"NA"
2182,quercus.robur,169363,494274,51.4155,-0.645737,Cheapside field,"NA"
2183,quercus.robur,169365,494276,51.4155,-0.64571,Cheapside field,"NA"
2184,quercus.robur,169364,494277,51.4155,-0.645694,Cheapside field,"NA"
2185,quercus.robur,169367,494279,51.4155,-0.645674,Cheapside field,"NA"
2186,quercus.robur,169368,494277,51.4155,-0.645695,Cheapside field,"NA"
2187,quercus.robur,169342,494288,51.4153,-0.645543,Cheapside field,"NA"
2188,quercus.robur,169342,494289,51.4153,-0.645538,Cheapside field,"NA"
2189,quercus.robur,169342,494290,51.4153,-0.645521,Cheapside field,"NA"
2190,quercus.robur,169350,494312,51.4153,-0.645195,Cheapside field,"NA"
2191,quercus.robur,169378,494346,51.4156,-0.64471,Cheapside field,"NA"
2192,quercus.robur,169376,494348,51.4156,-0.644675,Cheapside field,"NA"
2193,quercus.robur,169388,494350,51.4157,-0.644639,Cheapside field,"NA"
2194,quercus.robur,169394,494351,51.4157,-0.644628,Cheapside field,"NA"
2195,quercus.robur,169402,494347,51.4158,-0.644682,Cheapside field,"NA"
2196,quercus.robur,169407,494352,51.4158,-0.644609,Cheapside field,"NA"
2197,quercus.robur,169410,494352,51.4159,-0.644615,Cheapside field,"NA"
2198,quercus.robur,169410,494352,51.4159,-0.644607,Cheapside field,"NA"
2199,quercus.robur,169411,494353,51.4159,-0.644592,Cheapside field,"NA"
2200,quercus.robur,169411,494354,51.4159,-0.644586,Cheapside field,"NA"
2201,quercus.robur,169409,494350,51.4159,-0.644639,Cheapside field,"NA"
2202,quercus.robur,169408,494349,51.4158,-0.644647,Cheapside field,"NA"
2203,quercus.robur,169408,494349,51.4158,-0.644654,Cheapside field,"NA"
2204,quercus.robur,169410,494344,51.4159,-0.644719,Cheapside field,"NA"
2205,quercus.robur,169407,494344,51.4158,-0.644725,Cheapside field,"NA"
2206,quercus.robur,169410,494346,51.4159,-0.644691,Cheapside field,"NA"
2207,quercus.robur,169412,494345,51.4159,-0.64471,Cheapside field,"NA"
2208,quercus.robur,169413,494349,51.4159,-0.644652,Cheapside field,"NA"
2209,quercus.robur,169425,494351,51.416,-0.644621,Cheapside field,"NA"
2210,quercus.robur,169421,494348,51.416,-0.644662,Cheapside field,"NA"
2211,quercus.robur,169419,494345,51.4159,-0.6447,Cheapside field,"NA"
2212,quercus.robur,169420,494347,51.416,-0.644678,Cheapside field,"NA"
2213,quercus.robur,169417,494345,51.4159,-0.644701,Cheapside field,"NA"
2214,quercus.robur,169417,494345,51.4159,-0.64471,Cheapside field,"NA"
2215,quercus.robur,169414,494348,51.4159,-0.644668,Cheapside field,"NA"
2216,quercus.robur,169414,494349,51.4159,-0.644647,Cheapside field,"NA"
2217,quercus.robur,169420,494345,51.416,-0.644703,Cheapside field,"NA"
2218,quercus.robur,169417,494340,51.4159,-0.644777,Cheapside field,"NA"
2219,quercus.robur,169417,494341,51.4159,-0.644766,Cheapside field,"NA"
2220,quercus.robur,169416,494343,51.4159,-0.644734,Cheapside field,"NA"
2221,quercus.robur,169425,494347,51.416,-0.644681,Cheapside field,"NA"
2222,quercus.robur,169426,494342,51.416,-0.644751,Cheapside field,"NA"
2223,quercus.robur,169423,494336,51.416,-0.644829,Cheapside field,"NA"
2224,quercus.robur,169430,494344,51.416,-0.644722,Cheapside field,"NA"
2225,quercus.robur,169421,494306,51.416,-0.645266,Cheapside field,"NA"
2226,quercus.robur,169417,494314,51.4159,-0.645152,Cheapside field,"NA"
2227,quercus.robur,169405,494310,51.4158,-0.645218,Cheapside field,"NA"
2228,quercus.robur,169398,494305,51.4158,-0.645283,Cheapside field,"NA"
2229,quercus.robur,169401,494309,51.4158,-0.64523,Cheapside field,"NA"
2230,quercus.robur,169398,494312,51.4158,-0.645184,Cheapside field,"NA"
2231,quercus.robur,169411,494305,51.4159,-0.645278,Cheapside field,"NA"
2232,quercus.robur,169395,494300,51.4157,-0.645357,Cheapside field,"NA"
2233,quercus.robur,169398,494303,51.4158,-0.645312,Cheapside field,"NA"
2234,quercus.robur,169408,494306,51.4159,-0.645276,Cheapside field,"NA"
2235,quercus.robur,169399,494304,51.4158,-0.645305,Cheapside field,"NA"
2236,quercus.robur,169397,494303,51.4158,-0.645311,Cheapside field,"NA"
2237,quercus.robur,169401,494300,51.4158,-0.645352,Cheapside field,"NA"
2238,quercus.robur,169395,494295,51.4157,-0.645436,Cheapside field,"NA"
2239,quercus.robur,169404,494297,51.4158,-0.645404,Cheapside field,"NA"
2240,quercus.robur,169415,494290,51.4159,-0.645497,Cheapside field,"NA"
2241,quercus.robur,169415,494284,51.4159,-0.645582,Cheapside field,"NA"
2242,quercus.robur,169427,494281,51.416,-0.645628,Cheapside field,"NA"
2243,quercus.robur,169431,494286,51.4161,-0.645549,Cheapside field,"NA"
2244,quercus.robur,169427,494276,51.416,-0.645699,Cheapside field,"NA"
2245,quercus.robur,169419,494279,51.416,-0.645657,Cheapside field,"NA"
2246,quercus.robur,169418,494281,51.416,-0.645633,Cheapside field,"NA"
2247,quercus.robur,169419,494281,51.416,-0.645632,Cheapside field,"NA"
2248,quercus.robur,169412,494262,51.4159,-0.645901,Cheapside field,"NA"
2249,quercus.robur,169403,494280,51.4158,-0.645642,Cheapside field,"NA"
2250,quercus.robur,169412,494283,51.4159,-0.645598,Cheapside field,"NA"
2251,quercus.robur,169417,494282,51.4159,-0.645607,Cheapside field,"NA"
2252,quercus.robur,169410,494290,51.4159,-0.645494,Cheapside field,"NA"
2253,quercus.robur,169400,494290,51.4158,-0.645509,Cheapside field,"NA"
2254,quercus.robur,169399,494286,51.4158,-0.645563,Cheapside field,"NA"
2255,quercus.robur,169399,494289,51.4158,-0.645521,Cheapside field,"NA"
2256,quercus.robur,169388,494262,51.4157,-0.645907,Cheapside field,"veteran"
2257,quercus.robur,169378,494251,51.4156,-0.646063,Cheapside field,"NA"
2258,quercus.robur,169369,494262,51.4155,-0.645914,Cheapside field,"NA"
2259,quercus.robur,169378,494260,51.4156,-0.645942,Cheapside field,"NA"
2260,quercus.robur,169366,494262,51.4155,-0.645916,Cheapside field,"NA"
2261,quercus.robur,169360,494261,51.4154,-0.645935,Cheapside field,"NA"
2262,quercus.robur,169355,494262,51.4154,-0.645918,Cheapside field,"NA"
2263,quercus.robur,169352,494258,51.4154,-0.64597,Cheapside field,"NA"
2264,quercus.robur,169357,494258,51.4154,-0.645978,Cheapside field,"NA"
2265,quercus.robur,169351,494256,51.4154,-0.646,Cheapside field,"NA"
2266,quercus.robur,169361,494255,51.4154,-0.646019,Cheapside field,"NA"
2267,quercus.robur,169350,494263,51.4153,-0.64591,Cheapside field,"NA"
2268,quercus.robur,169346,494256,51.4153,-0.646008,Cheapside field,"NA"
2269,quercus.robur,169345,494259,51.4153,-0.645969,Cheapside field,"NA"
2270,quercus.robur,169346,494255,51.4153,-0.64602,Cheapside field,"NA"
2271,quercus.robur,169352,494251,51.4154,-0.64608,Cheapside field,"NA"
2272,quercus.robur,169351,494252,51.4154,-0.646069,Cheapside field,"NA"
2273,quercus.robur,169351,494249,51.4154,-0.646101,Cheapside field,"NA"
2274,quercus.robur,169348,494243,51.4153,-0.646194,Cheapside field,"NA"
2275,quercus.robur,169385,494239,51.4157,-0.646237,Cheapside field,"NA"
2276,quercus.robur,169394,494207,51.4157,-0.646699,Cheapside field,"NA"
2277,quercus.robur,169395,494203,51.4158,-0.646756,Cheapside field,"NA"
2278,quercus.robur,169392,494202,51.4157,-0.646776,Cheapside field,"NA"
2279,quercus.robur,169395,494197,51.4158,-0.646834,Cheapside field,"NA"
2280,quercus.robur,169394,494191,51.4157,-0.646921,Cheapside field,"NA"
2281,quercus.robur,169393,494190,51.4157,-0.646941,Cheapside field,"NA"
2282,quercus.robur,169387,494185,51.4157,-0.647008,Cheapside field,"NA"
2283,quercus.robur,169396,494186,51.4158,-0.647004,Cheapside field,"NA"
2284,quercus.robur,169384,494179,51.4157,-0.647105,Cheapside field,"NA"
2285,quercus.robur,169387,494164,51.4157,-0.64731,Cheapside field,"NA"
2286,quercus.robur,169381,494178,51.4156,-0.64712,Cheapside field,"NA"
2287,quercus.robur,169385,494184,51.4157,-0.647033,Cheapside field,"NA"
2288,quercus.robur,169386,494191,51.4157,-0.646924,Cheapside field,"NA"
2289,quercus.robur,169384,494193,51.4157,-0.646903,Cheapside field,"NA"
2290,quercus.robur,169383,494194,51.4156,-0.646885,Cheapside field,"NA"
2291,quercus.robur,169383,494198,51.4156,-0.646827,Cheapside field,"NA"
2292,quercus.robur,169386,494199,51.4157,-0.646812,Cheapside field,"NA"
2293,quercus.robur,169391,494206,51.4157,-0.646708,Cheapside field,"NA"
2294,quercus.robur,169388,494206,51.4157,-0.646712,Cheapside field,"NA"
2295,quercus.robur,169389,494207,51.4157,-0.646697,Cheapside field,"NA"
2296,quercus.robur,169385,494209,51.4157,-0.646665,Cheapside field,"NA"
2297,quercus.robur,169397,494213,51.4158,-0.646613,Cheapside field,"NA"
2298,quercus.robur,169390,494215,51.4157,-0.646579,Cheapside field,"NA"
2299,quercus.robur,169392,494219,51.4157,-0.646523,Cheapside field,"NA"
2300,quercus.robur,169388,494219,51.4157,-0.646529,Cheapside field,"NA"
2301,quercus.robur,169383,494204,51.4156,-0.646736,Cheapside field,"NA"
2302,quercus.robur,169380,494203,51.4156,-0.646752,Cheapside field,"NA"
2303,quercus.robur,169376,494200,51.4156,-0.646801,Cheapside field,"NA"
2304,quercus.robur,169373,494202,51.4156,-0.646768,Cheapside field,"NA"
2305,quercus.robur,169373,494211,51.4156,-0.64664,Cheapside field,"NA"
2306,quercus.robur,169367,494209,51.4155,-0.646682,Cheapside field,"NA"
2307,quercus.robur,169379,494218,51.4156,-0.64654,Cheapside field,"NA"
2308,quercus.robur,169373,494224,51.4156,-0.646455,Cheapside field,"NA"
2309,quercus.robur,169370,494221,51.4155,-0.646499,Cheapside field,"NA"
2310,quercus.robur,169371,494220,51.4155,-0.646521,Cheapside field,"NA"
2311,quercus.robur,169371,494220,51.4155,-0.64652,Cheapside field,"NA"
2312,quercus.robur,169369,494219,51.4155,-0.646531,Cheapside field,"NA"
2313,quercus.robur,169369,494211,51.4155,-0.64665,Cheapside field,"NA"
2314,quercus.robur,169362,494219,51.4155,-0.646537,Cheapside field,"NA"
2315,quercus.robur,169362,494217,51.4155,-0.646559,Cheapside field,"NA"
2316,quercus.robur,169337,494217,51.4152,-0.646562,Cheapside field,"NA"
2317,quercus.robur,169337,494217,51.4152,-0.646564,Cheapside field,"NA"
2318,quercus.robur,169353,494197,51.4154,-0.646851,Cheapside field,"NA"
2319,quercus.robur,169352,494194,51.4154,-0.6469,Cheapside field,"NA"
2320,quercus.robur,169326,494189,51.4151,-0.646967,Cheapside field,"NA"
2321,quercus.robur,169320,494155,51.4151,-0.64746,Cheapside field,"NA"
2322,quercus.robur,169336,494145,51.4152,-0.647604,Cheapside field,"NA"
2323,quercus.robur,169339,494145,51.4153,-0.647608,Cheapside field,"NA"
2324,quercus.robur,169338,494142,51.4153,-0.64764,Cheapside field,"NA"
2325,quercus.robur,169336,494135,51.4152,-0.647745,Cheapside field,"NA"
2326,quercus.robur,169330,494136,51.4152,-0.64773,Cheapside field,"NA"
2327,quercus.robur,169329,494123,51.4152,-0.647921,Cheapside field,"NA"
2328,quercus.robur,169325,494126,51.4151,-0.647873,Cheapside field,"NA"
2329,quercus.robur,169255,494201,51.4145,-0.646818,Nash's copse,"NA"
2330,quercus.robur,169256,494199,51.4145,-0.646853,Nash's copse,"NA"
2331,quercus.robur,169336,494099,51.4152,-0.648261,Cheapside field,"NA"
2332,quercus.robur,169335,494097,51.4152,-0.64829,Cheapside field,"NA"
2333,quercus.robur,169334,494096,51.4152,-0.648304,Cheapside field,"NA"
2334,quercus.robur,169330,494100,51.4152,-0.648259,Cheapside field,"NA"
2335,quercus.robur,169331,494092,51.4152,-0.648374,Cheapside field,"NA"
2336,quercus.robur,169331,494091,51.4152,-0.648385,Cheapside field,"NA"
2337,quercus.robur,169332,494090,51.4152,-0.648392,Cheapside field,"NA"
2338,quercus.robur,169329,494088,51.4152,-0.648425,Cheapside field,"NA"
2339,quercus.robur,169327,494090,51.4152,-0.648403,Cheapside field,"NA"
2340,quercus.robur,169326,494083,51.4152,-0.648498,Cheapside field,"NA"
2341,quercus.robur,169326,494082,51.4152,-0.648508,Cheapside field,"NA"
2342,quercus.robur,169317,494069,51.4151,-0.648697,Farm wood,"NA"
2343,quercus.robur,169313,494056,51.415,-0.648892,Farm wood,"NA"
2344,quercus.robur,169333,494039,51.4152,-0.649125,Cheapside field,"NA"
2345,quercus.robur,169336,494039,51.4152,-0.649134,Cheapside field,"NA"
2346,quercus.robur,169335,494045,51.4152,-0.649036,Cheapside field,"NA"
2347,quercus.robur,169337,494042,51.4153,-0.649079,Cheapside field,"NA"
2348,quercus.robur,169342,494032,51.4153,-0.649231,Cheapside field,"NA"
2349,quercus.robur,169340,494029,51.4153,-0.649269,Cheapside field,"NA"
2350,quercus.robur,169338,494033,51.4153,-0.64922,Cheapside field,"NA"
2351,quercus.robur,169325,494013,51.4152,-0.649505,Farm wood,"NA"
2352,quercus.robur,169331,494006,51.4152,-0.649599,Farm wood,"NA"
2353,quercus.robur,169334,494006,51.4152,-0.649605,Farm wood,"NA"
2354,quercus.robur,169336,494002,51.4153,-0.649664,Farm wood,"NA"
2355,quercus.robur,169335,494005,51.4153,-0.649623,Farm wood,"NA"
2356,quercus.robur,169337,494009,51.4153,-0.64956,Farm wood,"NA"
2357,quercus.robur,169336,494010,51.4153,-0.649542,Farm wood,"NA"
2358,quercus.robur,169334,494012,51.4152,-0.649515,Farm wood,"NA"
2359,quercus.robur,169166,494489,51.4137,-0.642703,The elms,"NA"
2360,quercus.robur,169168,494487,51.4137,-0.642735,The elms,"NA"
2361,quercus.robur,169170,494485,51.4137,-0.642765,The elms,"NA"
2362,quercus.robur,169163,494486,51.4136,-0.642748,The elms,"NA"
2363,quercus.robur,169056,494464,51.4127,-0.643099,The elms,"NA"
2364,quercus.robur,169029,494470,51.4124,-0.64301,The elms,"NA"
2365,quercus.robur,169163,494486,51.4136,-0.642748,The elms,"NA"
2366,quercus.robur,169024,494462,51.4124,-0.643128,The elms,"NA"
2367,quercus.robur,169029,494470,51.4124,-0.64301,The elms,"NA"
2368,quercus.robur,169050,494441,51.4126,-0.643421,Nash's field,"NA"
2369,quercus.robur,169026,494422,51.4124,-0.643698,Nash's field,"NA"
2370,quercus.robur,169045,494444,51.4126,-0.643376,Nash's field,"NA"
2371,quercus.robur,169045,494444,51.4126,-0.643376,Nash's field,"NA"
2372,quercus.robur,169056,494447,51.4127,-0.643343,Nash's field,"NA"
2373,quercus.robur,169056,494447,51.4127,-0.643343,Nash's field,"NA"
2374,quercus.robur,169091,494460,51.413,-0.643145,Nash's field,"NA"
2375,quercus.robur,169091,494460,51.413,-0.643145,Nash's field,"NA"
2376,quercus.robur,169091,494460,51.413,-0.643145,Nash's field,"NA"
2377,quercus.robur,169082,494457,51.4129,-0.64318,Nash's field,"NA"
2378,quercus.robur,169101,494440,51.4131,-0.643432,Nash's field,"NA"
2379,quercus.robur,169151,494385,51.4135,-0.644198,Nash's field,"NA"
2380,quercus.robur,169151,494385,51.4135,-0.644198,Nash's field,"NA"
2381,quercus.robur,169149,494375,51.4135,-0.644348,Nash's field,"NA"
2382,quercus.robur,169149,494375,51.4135,-0.644348,Nash's field,"NA"
2383,quercus.robur,169144,494373,51.4135,-0.644379,Nash's field,"NA"
2384,quercus.robur,169144,494373,51.4135,-0.644379,Nash's field,"NA"
2385,quercus.robur,169137,494373,51.4134,-0.644372,Nash's field,"NA"
2386,quercus.robur,169137,494373,51.4134,-0.644372,Nash's field,"NA"
2387,quercus.robur,169137,494373,51.4134,-0.644372,Nash's field,"NA"
2388,quercus.robur,169137,494373,51.4134,-0.644372,Nash's field,"NA"
2389,quercus.robur,169137,494373,51.4134,-0.644372,Nash's field,"NA"
2390,quercus.robur,169137,494373,51.4134,-0.644372,Nash's field,"NA"
2391,quercus.robur,169137,494373,51.4134,-0.644372,Nash's field,"NA"
2392,quercus.robur,169132,494379,51.4134,-0.644299,Nash's field,"NA"
2393,quercus.robur,169132,494379,51.4134,-0.644299,Nash's field,"NA"
2394,quercus.robur,169132,494379,51.4134,-0.644299,Nash's field,"NA"
2395,quercus.robur,169132,494379,51.4134,-0.644299,Nash's field,"NA"
2396,quercus.robur,169132,494379,51.4134,-0.644299,Nash's field,"NA"
2397,quercus.robur,169132,494379,51.4134,-0.644299,Nash's field,"NA"
2398,quercus.robur,169134,494387,51.4134,-0.644178,Nash's field,"NA"
2399,quercus.robur,169134,494387,51.4134,-0.644178,Nash's field,"NA"
2400,quercus.robur,169134,494387,51.4134,-0.644178,Nash's field,"NA"
