TreeID,TreeForm,Girth_cm,Stems,HeightGirth_cm,Estimated,Date
2194,maiden,80,NULL,NA,NULL,"2007-2015
"
2195,maiden,72,NULL,NA,NULL,"2007-2015
"
2196,maiden,121,NULL,NA,NULL,"2007-2015
"
2197,maiden,95,NULL,NA,NULL,"2007-2015
"
2198,maiden,71,NULL,NA,NULL,"2007-2015
"
2199,maiden,63,NULL,NA,NULL,"2007-2015
"
2200,maiden,52,NULL,NA,NULL,"2007-2015
"
2201,maiden,58,NULL,NA,NULL,"2007-2015
"
2202,maiden,70,NULL,NA,NULL,"2007-2015
"
2203,maiden,31,NULL,NA,NULL,"2007-2015
"
2204,maiden,107,NULL,NA,NULL,"2007-2015
"
2205,maiden,66,NULL,NA,NULL,"2007-2015
"
2206,maiden,56,NULL,NA,NULL,"2007-2015
"
2207,maiden,86,NULL,NA,NULL,"2007-2015
"
2208,maiden,41,NULL,NA,NULL,"2007-2015
"
2209,maiden,35,NULL,NA,NULL,"2007-2015
"
2210,maiden,54,NULL,NA,NULL,"2007-2015
"
2211,maiden,89,NULL,NA,NULL,"2007-2015
"
2212,maiden,31,NULL,NA,NULL,"2007-2015
"
2213,maiden,51,NULL,NA,NULL,"2007-2015
"
2214,maiden,71,NULL,NA,NULL,"2007-2015
"
2215,maiden,53,NULL,NA,NULL,"2007-2015
"
2216,maiden,28,NULL,NA,NULL,"2007-2015
"
2217,maiden,160,NULL,NA,NULL,"2007-2015
"
2218,maiden,67,NULL,NA,NULL,"2007-2015
"
2219,maiden,72,NULL,NA,NULL,"2007-2015
"
2220,maiden,77,NULL,NA,NULL,"2007-2015
"
2221,maiden,13,NULL,NA,NULL,"2007-2015
"
2222,maiden,115,NULL,NA,NULL,"2007-2015
"
2223,maiden,34,NULL,NA,NULL,"2007-2015
"
2224,maiden,110,NULL,NA,NULL,"2007-2015
"
2225,maiden,115,NULL,NA,NULL,"2007-2015
"
2226,maiden,129,NULL,NA,NULL,"2007-2015
"
2227,maiden,85,NULL,NA,NULL,"2007-2015
"
2228,maiden,60,NULL,NA,NULL,"2007-2015
"
2229,maiden,97,NULL,NA,NULL,"2007-2015
"
2230,maiden,83,NULL,NA,NULL,"2007-2015
"
2231,maiden,60,NULL,NA,NULL,"2007-2015
"
2232,maiden,92,NULL,NA,NULL,"2007-2015
"
2233,maiden,100,NULL,NA,NULL,"2007-2015
"
2234,maiden,130,NULL,NA,NULL,"2007-2015
"
2235,maiden,111,NULL,NA,NULL,"2007-2015
"
2236,maiden,68,NULL,NA,NULL,"2007-2015
"
2237,maiden,75,NULL,NA,NULL,"2007-2015
"
2238,maiden,69,NULL,NA,NULL,"2007-2015
"
2239,maiden,66,NULL,NA,NULL,"2007-2015
"
2240,maiden,152,NULL,NA,NULL,"2007-2015
"
2241,maiden,80,NULL,NA,NULL,"2007-2015
"
2242,maiden,109,NULL,NA,NULL,"2007-2015
"
2243,maiden,138,NULL,NA,NULL,"2007-2015
"
2244,maiden,61,NULL,NA,NULL,"2007-2015
"
2245,maiden,111,NULL,NA,NULL,"2007-2015
"
2246,maiden,35,NULL,NA,NULL,"2007-2015
"
2247,maiden,67,NULL,NA,NULL,"2007-2015
"
2248,maiden,62,NULL,NA,NULL,"2007-2015
"
2249,maiden,157,NULL,NA,NULL,"2007-2015
"
2250,maiden,86,NULL,NA,NULL,"2007-2015
"
2251,maiden,152,NULL,NA,NULL,"2007-2015
"
2252,maiden,123,NULL,NA,NULL,"2007-2015
"
2253,maiden,138,NULL,NA,NULL,"2007-2015
"
2254,maiden,119,NULL,NA,NULL,"2007-2015
"
2255,maiden,217,NULL,NA,NULL,"2007-2015
"
2256,maiden,465,NULL,NA,NULL,"2007-2015
"
2257,maiden,37,NULL,NA,NULL,"2007-2015
"
2258,maiden,67,NULL,NA,NULL,"2007-2015
"
2259,maiden,94,NULL,NA,NULL,"2007-2015
"
2260,maiden,90,NULL,NA,NULL,"2007-2015
"
2261,maiden,86,NULL,NA,NULL,"2007-2015
"
2262,maiden,57,NULL,NA,NULL,"2007-2015
"
2263,maiden,68,NULL,NA,NULL,"2007-2015
"
2264,maiden,65,NULL,NA,NULL,"2007-2015
"
2265,maiden,95,NULL,NA,NULL,"2007-2015
"
2266,maiden,166,NULL,NA,NULL,"2007-2015
"
2267,maiden,128,NULL,NA,NULL,"2007-2015
"
2268,maiden,86,NULL,NA,NULL,"2007-2015
"
2269,maiden,97,NULL,NA,NULL,"2007-2015
"
2270,maiden,57,NULL,NA,NULL,"2007-2015
"
2271,maiden,86,NULL,NA,NULL,"2007-2015
"
2272,maiden,50,NULL,NA,NULL,"2007-2015
"
2273,maiden,84,NULL,NA,NULL,"2007-2015
"
2274,maiden,111,NULL,NA,NULL,"2007-2015
"
2275,maiden,154,NULL,NA,NULL,"2007-2015
"
2276,maiden,81,NULL,NA,NULL,"2007-2015
"
2277,maiden,48,NULL,NA,NULL,"2007-2015
"
2278,maiden,101,NULL,NA,NULL,"2007-2015
"
2279,maiden,38,NULL,NA,NULL,"2007-2015
"
2280,maiden,27,NULL,NA,NULL,"2007-2015
"
2281,maiden,67,NULL,NA,NULL,"2007-2015
"
2282,maiden,87,NULL,NA,NULL,"2007-2015
"
2283,maiden,78,NULL,NA,NULL,"2007-2015
"
2284,maiden,36,NULL,NA,NULL,"2007-2015
"
2285,maiden,72,NULL,NA,NULL,"2007-2015
"
2286,maiden,35,NULL,NA,NULL,"2007-2015
"
2287,maiden,136,NULL,NA,NULL,"2007-2015
"
2288,maiden,58,NULL,NA,NULL,"2007-2015
"
2289,maiden,152,NULL,NA,NULL,"2007-2015
"
2290,maiden,75,NULL,NA,NULL,"2007-2015
"
2291,maiden,134,NULL,NA,NULL,"2007-2015
"
2292,maiden,111,NULL,NA,NULL,"2007-2015
"
2293,maiden,112,NULL,NA,NULL,"2007-2015
"
2294,maiden,94,NULL,NA,NULL,"2007-2015
"
2295,maiden,138,NULL,NA,NULL,"2007-2015
"
2296,maiden,159,NULL,NA,NULL,"2007-2015
"
2297,maiden,100,NULL,NA,NULL,"2007-2015
"
2298,maiden,107,NULL,NA,NULL,"2007-2015
"
2299,maiden,102,NULL,NA,NULL,"2007-2015
"
2300,maiden,90,NULL,NA,NULL,"2007-2015
"
2301,maiden,71,NULL,NA,NULL,"2007-2015
"
2302,maiden,95,NULL,NA,NULL,"2007-2015
"
2303,maiden,266,NULL,NA,NULL,"2007-2015
"
2304,maiden,119,NULL,NA,NULL,"2007-2015
"
2305,maiden,62,NULL,NA,NULL,"2007-2015
"
2306,maiden,120,NULL,NA,NULL,"2007-2015
"
2307,maiden,70,NULL,NA,NULL,"2007-2015
"
2308,maiden,46,NULL,NA,NULL,"2007-2015
"
2309,maiden,73,NULL,NA,NULL,"2007-2015
"
2310,maiden,36,NULL,NA,NULL,"2007-2015
"
2311,maiden,65,NULL,NA,NULL,"2007-2015
"
2312,maiden,20,NULL,NA,NULL,"2007-2015
"
2313,maiden,21,NULL,NA,NULL,"2007-2015
"
2314,maiden,47,NULL,NA,NULL,"2007-2015
"
2315,maiden,67,NULL,NA,NULL,"2007-2015
"
2316,maiden,91,NULL,NA,NULL,"2007-2015
"
2317,maiden,48,NULL,NA,NULL,"2007-2015
"
2318,maiden,117,NULL,NA,NULL,"2007-2015
"
2319,maiden,60,NULL,NA,NULL,"2007-2015
"
2320,maiden,84,NULL,NA,NULL,"2007-2015
"
2321,maiden,18,NULL,NA,NULL,"2007-2015
"
2322,maiden,20,NULL,NA,NULL,"2007-2015
"
2323,maiden,108,NULL,NA,NULL,"2007-2015
"
2324,maiden,79,NULL,NA,NULL,"2007-2015
"
2325,maiden,172,NULL,NA,NULL,"2007-2015
"
2326,maiden,147,NULL,NA,NULL,"2007-2015
"
2327,maiden,120,NULL,NA,NULL,"2007-2015
"
2328,maiden,190,NULL,NA,NULL,"2007-2015
"
2329,maiden,146,NULL,NA,NULL,"2007-2015
"
2330,maiden,106,NULL,NA,NULL,"2007-2015
"
2331,maiden,74,NULL,NA,NULL,"2007-2015
"
2332,maiden,42,NULL,NA,NULL,"2007-2015
"
2333,maiden,30,NULL,NA,NULL,"2007-2015
"
2334,maiden,55,NULL,NA,NULL,"2007-2015
"
2335,maiden,14,NULL,NA,NULL,"2007-2015
"
2336,maiden,20,NULL,NA,NULL,"2007-2015
"
2337,maiden,20,NULL,NA,NULL,"2007-2015
"
2338,maiden,19,NULL,NA,NULL,"2007-2015
"
2339,maiden,28,NULL,NA,NULL,"2007-2015
"
2340,maiden,28,NULL,NA,NULL,"2007-2015
"
2341,maiden,90,NULL,NA,NULL,"2007-2015
"
2342,maiden,119,NULL,NA,NULL,"2007-2015
"
2344,maiden,50,NULL,NA,NULL,"2007-2015
"
2345,maiden,61,NULL,NA,NULL,"2007-2015
"
2346,maiden,83,NULL,NA,NULL,"2007-2015
"
2347,maiden,32,NULL,NA,NULL,"2007-2015
"
2348,maiden,95,NULL,NA,NULL,"2007-2015
"
2349,maiden,34,NULL,NA,NULL,"2007-2015
"
2350,maiden,153,NULL,NA,NULL,"2007-2015
"
2351,maiden,182,NULL,NA,NULL,"2007-2015
"
2352,maiden,137,NULL,NA,NULL,"2007-2015
"
2353,maiden,110,NULL,NA,NULL,"2007-2015
"
2354,maiden,43,NULL,NA,NULL,"2007-2015
"
2355,maiden,37,NULL,NA,NULL,"2007-2015
"
2356,maiden,103,NULL,NA,NULL,"2007-2015
"
2357,maiden,52,NULL,NA,NULL,"2007-2015
"
2358,maiden,18,NULL,NA,NULL,"2007-2015
"
2359,maiden,42,NULL,NA,NULL,"2007-2015
"
2359,maiden,45,1,130,0,"2016-2019
"
2360,maiden,26,NULL,NA,NULL,"2007-2015
"
2361,multistem,137,NULL,NA,NULL,"2007-2015
"
2361,multistem,235,2,130,0,"2016-2019
"
2362,maiden,46,NULL,NA,NULL,"2007-2015
"
2363,maiden,206,1,130,0,"2016-2019
"
2364,maiden,142,1,130,0,"2016-2019
"
2365,maiden,121,1,130,0,"2016-2019
"
2366,multistem,160,1,base,1,"2016-2019
"
2367,maiden,74,1,130,0,"2016-2019
"
2368,maiden,60,1,130,0,"2016-2019
"
2369,maiden,50,1,130,0,"2016-2019
"
2370,maiden,60,1,130,0,"2016-2019
"
2371,maiden,100,1,130,0,"2016-2019
"
2372,multistem,118,1,base,0,"2016-2019
"
2373,maiden,132,1,130,0,"2016-2019
"
2374,maiden,50,1,130,0,"2016-2019
"
2375,maiden,48,1,130,0,"2016-2019
"
2376,maiden,31,1,130,0,"2016-2019
"
2377,maiden,75,1,130,0,"2016-2019
"
2378,maiden,30,1,130,0,"2016-2019
"
2379,multistem,133,3,130,0,"2016-2019
"
2380,multistem,85,1,base,0,"2016-2019
"
2381,multistem,38,1,<130,0,"2016-2019
"
2382,maiden,39,1,130,0,"2016-2019
"
2383,maiden,56,1,130,0,"2016-2019
"
2384,multistem,65,1,<130,0,"2016-2019
"
2385,multistem,33,1,<130,0,"2016-2019
"
2386,maiden,39,1,130,0,"2016-2019
"
2387,maiden,35,1,130,0,"2016-2019
"
2388,maiden,30,1,130,0,"2016-2019
"
2389,multistem,89,1,<130,0,"2016-2019
"
2390,multistem,56,1,<130,0,"2016-2019
"
2391,maiden,23,1,130,0,"2016-2019
"
2392,maiden,113,1,130,0,"2016-2019
"
2393,maiden,68,1,130,0,"2016-2019
"
2394,maiden,43,1,130,0,"2016-2019
"
2395,maiden,49,1,130,0,"2016-2019
"
2396,maiden,40,1,130,0,"2016-2019
"
2397,multistem,115,2,130,0,"2016-2019
"
2398,maiden,30,1,130,0,"2016-2019
"
2399,maiden,37,1,130,0,"2016-2019
"
2400,maiden,64,1,130,0,"2016-2019
"
2401,multistem,45,1,base,0,"2016-2019
"
2402,maiden,227,1,130,0,"2016-2019
"
2403,multistem,210,1,base,1,"2016-2019
"
2404,maiden,80,1,130,0,"2016-2019
"
2405,multistem,109,1,130,0,"2016-2019
"
2406,multistem,120,1,base,0,"2016-2019
"
2407,maiden,45,1,130,0,"2016-2019
"
2408,maiden,88,1,130,0,"2016-2019
"
2409,maiden,78,1,130,0,"2016-2019
"
2410,maiden,51,1,130,0,"2016-2019
"
2411,maiden,105,1,130,0,"2016-2019
"
2412,multistem,183,2,130,0,"2016-2019
"
2413,maiden,80,1,130,0,"2016-2019
"
2414,maiden,88,1,130,0,"2016-2019
"
2415,multistem,117,2,130,0,"2016-2019
"
2416,maiden,40,1,130,0,"2016-2019
"
2417,maiden,95,1,130,0,"2016-2019
"
2418,maiden,37,1,130,0,"2016-2019
"
2419,maiden,57,1,130,0,"2016-2019
"
2421,maiden,165,NULL,NA,NULL,"2007-2015
"
2421,maiden,170,1,130,0,"2016-2019
"
2422,maiden,119,NULL,NA,NULL,"2007-2015
"
2422,maiden,130,1,130,0,"2016-2019
"
2423,maiden,80,NULL,NA,NULL,"2007-2015
"
2423,maiden,89,1,130,0,"2016-2019
"
2424,maiden,99,NULL,NA,NULL,"2007-2015
"
2424,maiden,75,1,130,0,"2016-2019
"
2425,maiden,117,NULL,NA,NULL,"2007-2015
"
2425,maiden,195,1,130,0,"2016-2019
"
2426,multistem,87,NULL,NA,NULL,"2007-2015
"
2426,multistem,123,1,base,0,"2016-2019
"
2427,maiden,196,1,130,0,"2016-2019
"
2428,maiden,52,NULL,NA,NULL,"2007-2015
"
2429,maiden,87,NULL,NA,NULL,"2007-2015
"
2429,maiden,90,1,130,0,"2016-2019
"
2430,maiden,82,NULL,NA,NULL,"2007-2015
"
2430,maiden,95,1,130,0,"2016-2019
"
2432,maiden,101,NULL,NA,NULL,"2007-2015
"
2432,maiden,118,1,130,0,"2016-2019
"
2433,maiden,116,NULL,NA,NULL,"2007-2015
"
2434,maiden,74,NULL,NA,NULL,"2007-2015
"
2434,maiden,81,1,130,0,"2016-2019
"
2435,maiden,56,NULL,NA,NULL,"2007-2015
"
2435,maiden,70,1,130,0,"2016-2019
"
2436,maiden,38,NULL,NA,NULL,"2007-2015
"
2436,maiden,45,1,130,0,"2016-2019
"
2437,maiden,120,NULL,NA,NULL,"2007-2015
"
2437,maiden,134,1,130,0,"2016-2019
"
2438,maiden,83,1,130,0,"2016-2019
"
2439,maiden,38,1,130,0,"2016-2019
"
2440,maiden,26,1,130,0,"2016-2019
"
2450,maiden,74,NULL,NA,NULL,"2007-2015
"
2450,maiden,43,1,130,0,"2016-2019
"
2451,maiden,112,NULL,NA,NULL,"2007-2015
"
2451,maiden,131,1,130,0,"2016-2019
"
2452,maiden,78,NULL,NA,NULL,"2007-2015
"
2452,maiden,84,1,130,0,"2016-2019
"
2465,maiden,55,NULL,NA,NULL,"2007-2015
"
2466,maiden,118,NULL,NA,NULL,"2007-2015
"
2466,maiden,133,1,130,0,"2016-2019
"
2467,maiden,82,NULL,NA,NULL,"2007-2015
"
2468,maiden,116,NULL,NA,NULL,"2007-2015
"
2469,maiden,169,NULL,NA,NULL,"2007-2015
"
2470,maiden,94,NULL,NA,NULL,"2007-2015
"
2471,maiden,92,NULL,NA,NULL,"2007-2015
"
2471,maiden,99,1,130,0,"2016-2019
"
2472,maiden,85,1,130,0,"2016-2019
"
2473,maiden,148,NULL,NA,NULL,"2007-2015
"
2473,maiden,159,1,130,0,"2016-2019
"
2474,maiden,92,NULL,NA,NULL,"2007-2015
"
2474,maiden,107,1,130,0,"2016-2019
"
2475,maiden,89,NULL,NA,NULL,"2007-2015
"
2475,maiden,95,1,130,0,"2016-2019
"
2476,multistem,72,NULL,NA,NULL,"2007-2015
"
2476,multistem,190,2,130,0,"2016-2019
"
2477,maiden,142,NULL,NA,NULL,"2007-2015
"
2477,maiden,145,1,130,0,"2016-2019
"
2478,maiden,129,NULL,NA,NULL,"2007-2015
"
2478,maiden,150,1,130,0,"2016-2019
"
2479,maiden,13,NULL,NA,NULL,"2007-2015
"
2479,maiden,30,1,130,0,"2016-2019
"
2480,maiden,8,NULL,NA,NULL,"2007-2015
"
2480,maiden,13,1,130,0,"2016-2019
"
2481,maiden,16,NULL,NA,NULL,"2007-2015
"
2481,maiden,28,1,130,0,"2016-2019
"
2482,maiden,20,NULL,NA,NULL,"2007-2015
"
2483,maiden,21,NULL,NA,NULL,"2007-2015
"
2484,maiden,42,NULL,NA,NULL,"2007-2015
"
2485,multistem,111,NULL,NA,NULL,"2007-2015
"
2485,multistem,140,1,base,1,"2016-2019
"
2486,multistem,98,NULL,NA,NULL,"2007-2015
"
2486,multistem,150,1,base,1,"2016-2019
"
2487,maiden,230,1,130,0,"2016-2019
"
2488,maiden,259,NULL,NA,NULL,"2007-2015
"
2488,maiden,300,1,130,1,"2016-2019
"
2489,maiden,160,NULL,NA,NULL,"2007-2015
"
2489,maiden,163,1,130,0,"2016-2019
"
2490,maiden,463,1,130,0,"2016-2019
"
2491,maiden,75,1,100,0,"2016-2019
"
2492,maiden,151,NULL,NA,NULL,"2007-2015
"
2492,maiden,263,1,100,0,"2016-2019
"
2493,maiden,43,NULL,NA,NULL,"2007-2015
"
2493,maiden,45,1,130,0,"2016-2019
"
2494,maiden,140,NULL,NA,NULL,"2007-2015
"
2494,maiden,129,1,130,0,"2016-2019
"
2495,maiden,109,NULL,NA,NULL,"2007-2015
"
2495,maiden,127,1,130,0,"2016-2019
"
2496,maiden,98,NULL,NA,NULL,"2007-2015
"
2496,maiden,116,1,100,0,"2016-2019
"
2497,maiden,198,NULL,NA,NULL,"2007-2015
"
2497,maiden,173,1,100,0,"2016-2019
"
2498,maiden,158,NULL,NA,NULL,"2007-2015
"
2498,maiden,192,1,130,0,"2016-2019
"
2499,multistem,124,NULL,NA,NULL,"2007-2015
"
2499,multistem,231,2,130,0,"2016-2019
"
2500,maiden,78,NULL,NA,NULL,"2007-2015
"
2501,multistem,121,NULL,NA,NULL,"2007-2015
"
2501,multistem,193,2,130,0,"2016-2019
"
2503,maiden,60,NULL,NA,NULL,"2007-2015
"
2503,maiden,64,1,130,0,"2016-2019
"
2504,maiden,69,NULL,NA,NULL,"2007-2015
"
2504,maiden,64,1,130,0,"2016-2019
"
2505,maiden,161,NULL,NA,NULL,"2007-2015
"
2505,maiden,171,1,130,0,"2016-2019
"
2506,maiden,191,NULL,NA,NULL,"2007-2015
"
2507,maiden,97,NULL,NA,NULL,"2007-2015
"
2508,maiden,148,NULL,NA,NULL,"2007-2015
"
2509,maiden,67,NULL,NA,NULL,"2007-2015
"
2510,maiden,114,NULL,NA,NULL,"2007-2015
"
2511,maiden,63,NULL,NA,NULL,"2007-2015
"
2511,maiden,70,1,130,0,"2016-2019
"
2512,maiden,128,NULL,NA,NULL,"2007-2015
"
2512,maiden,127,1,130,0,"2016-2019
"
2513,maiden,51,NULL,NA,NULL,"2007-2015
"
2514,maiden,116,NULL,NA,NULL,"2007-2015
"
2515,maiden,94,NULL,NA,NULL,"2007-2015
"
2516,maiden,82,NULL,NA,NULL,"2007-2015
"
2516,maiden,122,1,130,0,"2016-2019
"
2517,maiden,96,NULL,NA,NULL,"2007-2015
"
2517,maiden,100,1,130,0,"2016-2019
"
2518,maiden,95,NULL,NA,NULL,"2007-2015
"
2519,maiden,166,NULL,NA,NULL,"2007-2015
"
2519,maiden,175,1,130,0,"2016-2019
"
2520,maiden,95,NULL,NA,NULL,"2007-2015
"
2520,maiden,152,1,130,0,"2016-2019
"
2521,maiden,120,NULL,NA,NULL,"2007-2015
"
2521,maiden,125,1,130,1,"2016-2019
"
2522,maiden,84,NULL,NA,NULL,"2007-2015
"
2522,maiden,89,1,130,0,"2016-2019
"
2523,maiden,113,NULL,NA,NULL,"2007-2015
"
2523,maiden,124,1,130,0,"2016-2019
"
2524,maiden,72,NULL,NA,NULL,"2007-2015
"
2524,maiden,78,1,130,0,"2016-2019
"
2525,maiden,71,NULL,NA,NULL,"2007-2015
"
2525,maiden,76,1,130,0,"2016-2019
"
2526,maiden,102,NULL,NA,NULL,"2007-2015
"
2526,maiden,110,1,130,0,"2016-2019
"
2527,maiden,52,NULL,NA,NULL,"2007-2015
"
2527,maiden,59,1,130,0,"2016-2019
"
2528,maiden,60,NULL,NA,NULL,"2007-2015
"
2528,maiden,62,1,130,0,"2016-2019
"
2529,maiden,73,NULL,NA,NULL,"2007-2015
"
2529,maiden,78,1,130,0,"2016-2019
"
2530,maiden,96,NULL,NA,NULL,"2007-2015
"
2531,maiden,159,NULL,NA,NULL,"2007-2015
"
2532,maiden,102,NULL,NA,NULL,"2007-2015
"
2533,maiden,83,NULL,NA,NULL,"2007-2015
"
2533,maiden,90,1,130,0,"2016-2019
"
2534,maiden,109,NULL,NA,NULL,"2007-2015
"
2534,maiden,123,1,130,0,"2016-2019
"
2535,maiden,57,NULL,NA,NULL,"2007-2015
"
2536,maiden,73,NULL,NA,NULL,"2007-2015
"
2537,maiden,81,NULL,NA,NULL,"2007-2015
"
2537,maiden,186,1,130,0,"2016-2019
"
2538,maiden,143,NULL,NA,NULL,"2007-2015
"
2539,maiden,158,1,130,0,"2016-2019
"
2540,maiden,120,NULL,NA,NULL,"2007-2015
"
2541,maiden,59,NULL,NA,NULL,"2007-2015
"
2542,maiden,45,NULL,NA,NULL,"2007-2015
"
2543,maiden,66,NULL,NA,NULL,"2007-2015
"
2544,maiden,45,NULL,NA,NULL,"2007-2015
"
2545,maiden,55,NULL,NA,NULL,"2007-2015
"
2546,maiden,52,NULL,NA,NULL,"2007-2015
"
2547,maiden,67,NULL,NA,NULL,"2007-2015
"
2548,maiden,52,NULL,NA,NULL,"2007-2015
"
2549,maiden,85,NULL,NA,NULL,"2007-2015
"
2550,maiden,46,NULL,NA,NULL,"2007-2015
"
2551,maiden,85,NULL,NA,NULL,"2007-2015
"
2552,maiden,55,NULL,NA,NULL,"2007-2015
"
2553,maiden,55,NULL,NA,NULL,"2007-2015
"
2554,maiden,92,NULL,NA,NULL,"2007-2015
"
2555,maiden,61,NULL,NA,NULL,"2007-2015
"
2556,maiden,44,NULL,NA,NULL,"2007-2015
"
2557,maiden,64,NULL,NA,NULL,"2007-2015
"
2558,maiden,111,NULL,NA,NULL,"2007-2015
"
2559,maiden,37,NULL,NA,NULL,"2007-2015
"
2560,maiden,68,NULL,NA,NULL,"2007-2015
"
2561,maiden,35,NULL,NA,NULL,"2007-2015
"
2562,maiden,116,NULL,NA,NULL,"2007-2015
"
2563,maiden,64,NULL,NA,NULL,"2007-2015
"
2564,maiden,48,NULL,NA,NULL,"2007-2015
"
2565,maiden,56,NULL,NA,NULL,"2007-2015
"
2566,maiden,102,NULL,NA,NULL,"2007-2015
"
2567,maiden,49,NULL,NA,NULL,"2007-2015
"
2568,maiden,29,NULL,NA,NULL,"2007-2015
"
2569,maiden,85,NULL,NA,NULL,"2007-2015
"
2570,maiden,44,NULL,NA,NULL,"2007-2015
"
2571,maiden,35,NULL,NA,NULL,"2007-2015
"
2572,maiden,85,NULL,NA,NULL,"2007-2015
"
2573,maiden,62,NULL,NA,NULL,"2007-2015
"
2574,maiden,42,NULL,NA,NULL,"2007-2015
"
2575,maiden,88,NULL,NA,NULL,"2007-2015
"
2576,maiden,90,NULL,NA,NULL,"2007-2015
"
2577,maiden,88,NULL,NA,NULL,"2007-2015
"
2578,maiden,52,NULL,NA,NULL,"2007-2015
"
2579,maiden,130,NULL,NA,NULL,"2007-2015
"
2580,maiden,69,NULL,NA,NULL,"2007-2015
"
2581,maiden,49,NULL,NA,NULL,"2007-2015
"
2582,maiden,35,NULL,NA,NULL,"2007-2015
"
2583,maiden,49,NULL,NA,NULL,"2007-2015
"
2584,maiden,53,NULL,NA,NULL,"2007-2015
"
2585,maiden,88,NULL,NA,NULL,"2007-2015
"
2586,maiden,67,NULL,NA,NULL,"2007-2015
"
2587,maiden,152,NULL,NA,NULL,"2007-2015
"
2588,maiden,89,NULL,NA,NULL,"2007-2015
"
2589,maiden,171,NULL,NA,NULL,"2007-2015
"
2590,maiden,120,NULL,NA,NULL,"2007-2015
"
2591,maiden,90,NULL,NA,NULL,"2007-2015
"
2592,maiden,135,NULL,NA,NULL,"2007-2015
"
2593,maiden,140,NULL,NA,NULL,"2007-2015
"
2594,maiden,110,NULL,NA,NULL,"2007-2015
"
2595,maiden,56,NULL,NA,NULL,"2007-2015
"
2596,maiden,78,NULL,NA,NULL,"2007-2015
"
2597,maiden,85,NULL,NA,NULL,"2007-2015
"
2598,maiden,73,NULL,NA,NULL,"2007-2015
"
2599,maiden,43,NULL,NA,NULL,"2007-2015
"
2600,maiden,118,NULL,NA,NULL,"2007-2015
"
2601,maiden,60,NULL,NA,NULL,"2007-2015
"
2602,maiden,148,NULL,NA,NULL,"2007-2015
"
2603,maiden,99,NULL,NA,NULL,"2007-2015
"
2604,maiden,85,NULL,NA,NULL,"2007-2015
"
2605,maiden,117,NULL,NA,NULL,"2007-2015
"
2606,maiden,167,NULL,NA,NULL,"2007-2015
"
2607,maiden,117,NULL,NA,NULL,"2007-2015
"
2608,maiden,132,NULL,NA,NULL,"2007-2015
"
2609,maiden,54,NULL,NA,NULL,"2007-2015
"
2610,maiden,67,NULL,NA,NULL,"2007-2015
"
2611,maiden,152,NULL,NA,NULL,"2007-2015
"
2612,maiden,72,NULL,NA,NULL,"2007-2015
"
2613,maiden,97,NULL,NA,NULL,"2007-2015
"
2614,maiden,122,NULL,NA,NULL,"2007-2015
"
2615,maiden,120,NULL,NA,NULL,"2007-2015
"
2616,maiden,89,NULL,NA,NULL,"2007-2015
"
2617,maiden,59,NULL,NA,NULL,"2007-2015
"
2618,maiden,129,NULL,NA,NULL,"2007-2015
"
2619,maiden,148,NULL,NA,NULL,"2007-2015
"
2620,maiden,75,NULL,NA,NULL,"2007-2015
"
2621,maiden,157,NULL,NA,NULL,"2007-2015
"
2622,maiden,80,NULL,NA,NULL,"2007-2015
"
2623,maiden,35,NULL,NA,NULL,"2007-2015
"
2624,maiden,78,NULL,NA,NULL,"2007-2015
"
2625,maiden,131,NULL,NA,NULL,"2007-2015
"
2626,maiden,59,NULL,NA,NULL,"2007-2015
"
2627,maiden,55,NULL,NA,NULL,"2007-2015
"
2628,maiden,90,NULL,NA,NULL,"2007-2015
"
2629,maiden,164,NULL,NA,NULL,"2007-2015
"
2630,maiden,78,NULL,NA,NULL,"2007-2015
"
2631,maiden,58,NULL,NA,NULL,"2007-2015
"
2632,maiden,48,NULL,NA,NULL,"2007-2015
"
2633,maiden,17,NULL,NA,NULL,"2007-2015
"
2634,maiden,36,NULL,NA,NULL,"2007-2015
"
2635,maiden,65,NULL,NA,NULL,"2007-2015
"
2636,maiden,79,NULL,NA,NULL,"2007-2015
"
2637,maiden,337,1,130,0,"2016-2019
"
2640,maiden,84,1,130,0,"2016-2019
"
2641,maiden,140,1,130,0,"2016-2019
"
2643,maiden,43,NULL,NA,NULL,"2007-2015
"
2644,maiden,88,NULL,NA,NULL,"2007-2015
"
2645,maiden,91,NULL,NA,NULL,"2007-2015
"
2646,maiden,124,NULL,NA,NULL,"2007-2015
"
2648,maiden,114,1,130,0,"2016-2019
"
2649,maiden,95,1,130,0,"2016-2019
"
2650,maiden,78,1,130,0,"2016-2019
"
2651,maiden,80,1,130,0,"2016-2019
"
2652,maiden,138,NULL,NA,NULL,"2007-2015
"
2652,maiden,159,1,130,0,"2016-2019
"
2653,maiden,133,NULL,NA,NULL,"2007-2015
"
2653,maiden,161,1,130,0,"2016-2019
"
2654,maiden,140,1,130,0,"2016-2019
"
2655,maiden,155,NULL,NA,NULL,"2007-2015
"
2656,maiden,48,NULL,NA,NULL,"2007-2015
"
2657,maiden,30,NULL,NA,NULL,"2007-2015
"
2658,maiden,144,NULL,NA,NULL,"2007-2015
"
2659,maiden,104,NULL,NA,NULL,"2007-2015
"
2660,maiden,62,NULL,NA,NULL,"2007-2015
"
2661,maiden,50,NULL,NA,NULL,"2007-2015
"
2662,maiden,28,NULL,NA,NULL,"2007-2015
"
